"","left","top","right","bottom","id","Hg","cellIdNew","cover","climate"
"13696",3307999.99979807,1977999.99992613,3309999.99979807,1975999.99992613,766761,4247,13696,1.6265928369511,-4.0409282342588
"13697",3307999.99979807,1975999.99992613,3309999.99979807,1973999.99992613,766762,4247,13697,1.90030926237063,-4.02893205573313
"13698",3307999.99979807,1973999.99992613,3309999.99979807,1971999.99992613,766763,4247,13698,2.08949561523413,-3.91454155205922
"13699",3307999.99979807,1971999.99992613,3309999.99979807,1969999.99992613,766764,4247,13699,2.08949561523413,-3.6575233346912
"13700",3309999.99979807,1981999.99992613,3311999.99979807,1979999.99992613,769015,4247,13700,2.06936940748269,-3.8186210503932
"13701",3309999.99979807,1975999.99992613,3311999.99979807,1973999.99992613,769018,4247,13701,1.89628402082034,-4.12194304761582
"13702",3309999.99979807,1973999.99992613,3311999.99979807,1971999.99992613,769019,4247,13702,1.98886457647695,-4.05450104096216
"13703",3309999.99979807,1971999.99992613,3311999.99979807,1969999.99992613,769020,4247,13703,2.08949561523413,-3.85729018880257
"13704",3309999.99979807,1969999.99992613,3311999.99979807,1967999.99992613,769021,4247,13704,2.08949561523413,-3.67411473704473
"13705",3315999.99979807,1915999.99992613,3317999.99979807,1913999.99992613,775816,4248,13705,1.80229128984463,-1.11155404774349
"13706",3315999.99979807,1913999.99992613,3317999.99979807,1911999.99992613,775817,4248,13706,1.31771890347819,-0.859408766814088
"13707",3317999.99979807,1915999.99992613,3319999.99979807,1913999.99992613,778072,4248,13707,1.8261225015698,-1.17599134748064
"13708",3317999.99979807,1913999.99992613,3319999.99979807,1911999.99992613,778073,4248,13708,1.90764840307011,-0.922651671529836
"13709",3241999.99979807,1991999.99992613,3243999.99979807,1989999.99992613,692306,4249,13709,-1.22006632222872,-0.421262996372639
"13710",3241999.99979807,1989999.99992613,3243999.99979807,1987999.99992613,692307,4249,13710,-1.31217429715162,-0.252179776421432
"13711",3243999.99979807,1991999.99992613,3245999.99979807,1989999.99992613,694562,4249,13711,-0.684727315460953,-0.414338404210134
"13712",3245999.99979807,1991999.99992613,3247999.99979807,1989999.99992613,696818,4249,13712,-0.705108059609103,-0.466796918404963
"13713",3245999.99979807,1989999.99992613,3247999.99979807,1987999.99992613,696819,4249,13713,-1.58474272708162,-0.60360307385604
"13714",3247999.99979807,1991999.99992613,3249999.99979807,1989999.99992613,699074,4249,13714,0.264306508215018,-0.581383215616183
"13715",3247999.99979807,1989999.99992613,3249999.99979807,1987999.99992613,699075,4249,13715,-1.32594862601753,-0.683575098742879
"13716",3303999.99979807,1915999.99992613,3305999.99979807,1913999.99992613,762280,4250,13716,0.239211366303004,-0.641883247330998
"13717",3327999.99979807,1917999.99992613,3329999.99979807,1915999.99992613,789351,4251,13717,2.01704126732896,-0.405465056561763
"13718",3327999.99979807,1915999.99992613,3329999.99979807,1913999.99992613,789352,4251,13718,1.97678885182608,-0.280643825873821
"13719",3329999.99979807,1919999.99992613,3331999.99979807,1917999.99992613,791606,4251,13719,1.8761578130689,-0.691597769640722
"13720",3329999.99979807,1917999.99992613,3331999.99979807,1915999.99992613,791607,4251,13720,1.96471312717522,-0.931279744981884
"13721",3329999.99979807,1915999.99992613,3331999.99979807,1913999.99992613,791608,4251,13721,1.77955201586201,-0.845036788105341
"13722",3281999.99979807,1985999.99992613,3283999.99979807,1983999.99992613,737429,4252,13722,1.08489536871464,-2.6236358688861
"13723",3281999.99979807,1983999.99992613,3283999.99979807,1981999.99992613,737430,4252,13723,1.58959396283252,-2.66759593620443
"13724",3289999.99979807,1989999.99992613,3291999.99979807,1987999.99992613,746451,4253,13724,2.08949561523413,-2.49406919798904
"13725",3271999.99979807,2017999.99992613,3273999.99979807,2015999.99992613,726133,4254,13725,1.78619032364348,-0.163228486362367
"13726",3277999.99979807,2025999.99992613,3279999.99979807,2023999.99992613,732897,4255,13726,2.08949561523413,-2.23177729590589
"13727",3277999.99979807,2023999.99992613,3279999.99979807,2021999.99992613,732898,4255,13727,1.97292372906407,-1.42054430207731
"13728",3279999.99979807,2023999.99992613,3281999.99979807,2021999.99992613,735154,4255,13728,1.84729444944534,-2.13315275285079
"13729",3361999.99979807,1949999.99992613,3363999.99979807,1947999.99992613,827687,4256,13729,1.81175394826431,-2.24317444696675
"13730",3363999.99979807,1949999.99992613,3365999.99979807,1947999.99992613,829943,4256,13730,1.92043547012206,-2.56144186129213
"13731",3363999.99979807,1947999.99992613,3365999.99979807,1945999.99992613,829944,4256,13731,2.08949561523413,-1.71125586032589
"13732",3363999.99979807,1945999.99992613,3365999.99979807,1943999.99992613,829945,4256,13732,1.92912642837575,-0.995269942556482
"13733",3365999.99979807,1947999.99992613,3367999.99979807,1945999.99992613,832200,4256,13733,2.08949561523413,-1.64060392439268
"13734",3365999.99979807,1945999.99992613,3367999.99979807,1943999.99992613,832201,4256,13734,1.95919565091169,-1.30507095059383
"13735",3285999.99979807,1973999.99992613,3287999.99979807,1971999.99992613,741947,4257,13735,1.82382967291517,-1.89668670921018
"13736",3297999.99979807,2027999.99992613,3299999.99979807,2025999.99992613,755456,4258,13736,1.57828993834765,-3.9309752612259
"13737",3297999.99979807,2025999.99992613,3299999.99979807,2023999.99992613,755457,4258,13737,1.57020756749377,-3.98400564362159
"13738",3299999.99979807,2027999.99992613,3301999.99979807,2025999.99992613,757712,4258,13738,1.47363365804018,-4.15584597119119
"13739",3299999.99979807,2025999.99992613,3301999.99979807,2023999.99992613,757713,4258,13739,1.18784150796979,-4.29225197425872
"13740",3331999.99979807,1913999.99992613,3333999.99979807,1911999.99992613,793865,4259,13740,1.89628402082034,-0.989817885182696
"13741",3299999.99979807,1929999.99992613,3301999.99979807,1927999.99992613,757761,4260,13741,0.047532774033881,-1.40237785742179
"13742",3301999.99979807,1929999.99992613,3303999.99979807,1927999.99992613,760017,4260,13742,0.70652266298764,-1.3027190213606
"13743",3301999.99979807,1979999.99992613,3303999.99979807,1977999.99992613,759992,4262,13743,1.69502194330598,-3.64789186458245
"13744",3301999.99979807,1977999.99992613,3303999.99979807,1975999.99992613,759993,4262,13744,2.04521795818097,-3.74926240391915
"13745",3303999.99979807,1981999.99992613,3305999.99979807,1979999.99992613,762247,4262,13745,1.65737331904124,-3.43420832249511
"13746",3303999.99979807,1979999.99992613,3305999.99979807,1977999.99992613,762248,4262,13746,1.60683401796996,-3.44910761038258
"13747",3303999.99979807,1977999.99992613,3305999.99979807,1975999.99992613,762249,4262,13747,1.84798112221689,-3.61028347303151
"13748",3305999.99979807,1981999.99992613,3307999.99979807,1979999.99992613,764503,4262,13748,1.26587082712154,-3.35465879949269
"13749",3305999.99979807,1979999.99992613,3307999.99979807,1977999.99992613,764504,4262,13749,1.86408208841804,-3.70865777392871
"13750",3305999.99979807,1977999.99992613,3307999.99979807,1975999.99992613,764505,4262,13750,1.66684525245397,-3.83049673227812
"13751",3307999.99979807,1989999.99992613,3309999.99979807,1987999.99992613,766755,4263,13751,1.55413848904593,-4.46645138844584
"13752",3307999.99979807,1987999.99992613,3309999.99979807,1985999.99992613,766756,4263,13752,1.6869714602054,-4.26348362314077
"13753",3307999.99979807,1985999.99992613,3309999.99979807,1983999.99992613,766757,4263,13753,1.93653643632321,-4.08341231965116
"13754",3307999.99979807,1983999.99992613,3309999.99979807,1981999.99992613,766758,4263,13754,1.89628402082034,-3.79247211750778
"13755",3309999.99979807,1989999.99992613,3311999.99979807,1987999.99992613,769011,4263,13755,1.73124911725856,-4.66898928553373
"13756",3309999.99979807,1985999.99992613,3311999.99979807,1983999.99992613,769013,4263,13756,2.08949561523413,-4.28739597222157
"13757",3309999.99979807,1983999.99992613,3311999.99979807,1981999.99992613,769014,4263,13757,2.08949561523413,-4.04430455995469
"13758",3307999.99979807,1993999.99992613,3309999.99979807,1991999.99992613,766753,4264,13758,1.69502194330598,-4.69350311962614
"13759",3307999.99979807,1991999.99992613,3309999.99979807,1989999.99992613,766754,4264,13759,1.35287641153157,-4.53118110013006
"13760",3309999.99979807,1995999.99992613,3311999.99979807,1993999.99992613,769008,4264,13760,2.08949561523413,-5.02008386513441
"13761",3309999.99979807,1993999.99992613,3311999.99979807,1991999.99992613,769009,4264,13761,1.87213257151862,-4.81739786155443
"13762",3309999.99979807,1991999.99992613,3311999.99979807,1989999.99992613,769010,4264,13762,2.00496554267809,-4.78576619808565
"13763",3311999.99979807,1993999.99992613,3313999.99979807,1991999.99992613,771265,4264,13763,2.03716747508039,-5.15785638633273
"13764",3311999.99979807,1991999.99992613,3313999.99979807,1989999.99992613,771266,4264,13764,2.08949561523413,-5.03065984749543
"13765",3227999.99979807,1897999.99992613,3229999.99979807,1895999.99992613,676561,4267,13765,-1.03191956718308,1.0549415355003
"13766",3301999.99979807,2009999.99992613,3303999.99979807,2007999.99992613,759977,4268,13766,2.04924319973125,-4.63418961955505
"13767",3301999.99979807,2007999.99992613,3303999.99979807,2005999.99992613,759978,4268,13767,1.65074428625282,-4.43809054362528
"13768",3307999.99979807,2003999.99992613,3309999.99979807,2001999.99992613,766748,4268,13768,2.01704126732896,-4.75993453231404
"13769",3307999.99979807,2013999.99992613,3309999.99979807,2011999.99992613,766743,4269,13769,1.89225877927005,-5.35538751604244
"13770",3309999.99979807,2015999.99992613,3311999.99979807,2013999.99992613,768998,4269,13770,2.05729368283183,-5.36884594418094
"13771",3309999.99979807,2013999.99992613,3311999.99979807,2011999.99992613,768999,4269,13771,2.04924319973125,-5.38746130063964
"13772",3309999.99979807,2009999.99992613,3311999.99979807,2007999.99992613,769001,4269,13772,2.06131892438212,-5.44068193595731
"13773",3297999.99979807,1935999.99992613,3299999.99979807,1933999.99992613,755502,4271,13773,2.08949561523413,-1.82586550566395
"13774",3209999.99979807,1903999.99992613,3211999.99979807,1901999.99992613,656254,4272,13774,-1.50256872782297,1.12411544753991
"13775",3293999.99979807,1935999.99992613,3295999.99979807,1933999.99992613,750990,4273,13775,2.08949561523413,-2.04111558772296
"13776",3307999.99979807,2023999.99992613,3309999.99979807,2021999.99992613,766738,4275,13776,1.67087049400426,-4.52018611024722
"13777",3307999.99979807,2021999.99992613,3309999.99979807,2019999.99992613,766739,4275,13777,1.26029585587496,-4.99572877185454
"13778",3309999.99979807,2023999.99992613,3311999.99979807,2021999.99992613,768994,4275,13778,1.95666264407465,-4.17940617243109
"13779",3309999.99979807,2021999.99992613,3311999.99979807,2019999.99992613,768995,4275,13779,1.7835772574123,-4.63125408160466
"13780",3297999.99979807,1971999.99992613,3299999.99979807,1969999.99992613,755484,4277,13780,1.92446071167235,-3.29782579027873
"13781",3299999.99979807,1973999.99992613,3301999.99979807,1971999.99992613,757739,4277,13781,1.88839365650804,-3.5557569242165
"13782",3299999.99979807,1971999.99992613,3301999.99979807,1969999.99992613,757740,4277,13782,1.61451711230024,-3.43334677342427
"13783",3301999.99979807,1973999.99992613,3303999.99979807,1971999.99992613,759995,4277,13783,2.00496554267809,-3.63056031487659
"13784",3301999.99979807,1971999.99992613,3303999.99979807,1969999.99992613,759996,4277,13784,2.08949561523413,-3.45565531813357
"13785",3265999.99979807,1967999.99992613,3267999.99979807,1965999.99992613,719390,4278,13785,0.757165656660408,-1.99644345519195
"13786",3237999.99979807,1937999.99992613,3239999.99979807,1935999.99992613,687821,4279,13786,-1.08483442997099,0.401161565889259
"13787",3297999.99979807,1975999.99992613,3299999.99979807,1973999.99992613,755482,4280,13787,1.66132777619044,-3.46141575202148
"13788",3299999.99979807,1975999.99992613,3301999.99979807,1973999.99992613,757738,4280,13788,1.24016964812352,-3.80387337083362
"13789",3301999.99979807,1975999.99992613,3303999.99979807,1973999.99992613,759994,4280,13789,1.86408208841804,-3.84204847762115
"13790",3225999.99979807,1899999.99992613,3227999.99979807,1897999.99992613,674304,4281,13790,-1.27781686484651,1.07485094484671
"13791",3225999.99979807,1947999.99992613,3227999.99979807,1945999.99992613,674280,4282,13791,-0.372824760091647,0.219646345441846
"13792",3305999.99979807,1925999.99992613,3307999.99979807,1923999.99992613,764531,4283,13792,1.46211834914829,-1.44517064137736
"13793",3319999.99979807,1899999.99992613,3321999.99979807,1897999.99992613,780336,4284,13793,1.06708426146117,0.160861701400654
"13794",3219999.99979807,1957999.99992613,3221999.99979807,1955999.99992613,667507,4288,13794,-0.511331450340481,0.316196327303104
"13795",3293999.99979807,2029999.99992613,3295999.99979807,2027999.99992613,750943,4289,13795,0.885948391698248,-3.93979180512389
"13796",3301999.99979807,2005999.99992613,3303999.99979807,2003999.99992613,759979,4290,13796,2.05326844128154,-4.22591890200095
"13797",3301999.99979807,2003999.99992613,3303999.99979807,2001999.99992613,759980,4290,13797,2.08949561523413,-3.65840289684566
"13798",3303999.99979807,2005999.99992613,3305999.99979807,2003999.99992613,762235,4290,13798,2.08949561523413,-4.77492674123814
"13799",3303999.99979807,2003999.99992613,3305999.99979807,2001999.99992613,762236,4290,13799,2.08949561523413,-4.05804648500236
"13800",3303999.99979807,2001999.99992613,3305999.99979807,1999999.99992613,762237,4290,13800,2.08949561523413,-3.72058012580159
"13801",3305999.99979807,2003999.99992613,3307999.99979807,2001999.99992613,764492,4290,13801,2.08949561523413,-4.79060572502575
"13802",3305999.99979807,2001999.99992613,3307999.99979807,1999999.99992613,764493,4290,13802,2.08949561523413,-4.30378195921641
"13803",3307999.99979807,2001999.99992613,3309999.99979807,1999999.99992613,766749,4290,13803,2.04521795818097,-4.93529726020718
"13804",3325999.99979807,1889999.99992613,3327999.99979807,1887999.99992613,787109,4291,13804,1.65237559157588,0.4929662371018
"13805",3313999.99979807,1931999.99992613,3315999.99979807,1929999.99992613,773552,4294,13805,1.2604048090445,-1.05657676061662
"13806",3341999.99979807,1919999.99992613,3343999.99979807,1917999.99992613,805142,4295,13806,1.43338124253731,-1.85933242737832
"13807",3341999.99979807,1917999.99992613,3343999.99979807,1915999.99992613,805143,4295,13807,1.49860930808728,-1.41479599917285
"13808",3311999.99979807,1915999.99992613,3313999.99979807,1913999.99992613,771304,4296,13808,1.60312069257849,-1.04269024487458
"13809",3287999.99979807,1939999.99992613,3289999.99979807,1937999.99992613,744220,4297,13809,0.706311378580622,-1.56295023896062
"13810",3305999.99979807,2019999.99992613,3307999.99979807,2017999.99992613,764484,4299,13810,1.88823353771976,-5.05356197601694
"13811",3305999.99979807,2017999.99992613,3307999.99979807,2015999.99992613,764485,4299,13811,1.87213257151862,-5.00503659432848
"13812",3307999.99979807,2017999.99992613,3309999.99979807,2015999.99992613,766741,4299,13812,1.27237158052582,-5.18367468694698
"13813",3233999.99979807,1927999.99992613,3235999.99979807,1925999.99992613,683314,4301,13813,-0.994079490761109,0.384516516657569
"13814",3235999.99979807,1929999.99992613,3237999.99979807,1927999.99992613,685569,4301,13814,-0.773289707175842,0.465180170332606
"13815",3319999.99979807,1953999.99992613,3321999.99979807,1951999.99992613,780309,4303,13815,2.08949561523413,-2.42145798046427
"13816",3301999.99979807,1943999.99992613,3303999.99979807,1941999.99992613,760010,4304,13816,1.79882646405332,-1.6108467834956
"13817",3311999.99979807,1887999.99992613,3313999.99979807,1885999.99992613,771318,4305,13817,-1.5838424546005,0.386471110665242
"13818",3221999.99979807,1987999.99992613,3223999.99979807,1985999.99992613,669748,4306,13818,0.387356583378265,0.202225122247296
"13819",3231999.99979807,1961999.99992613,3233999.99979807,1959999.99992613,681041,4307,13819,-1.66766496704585,0.063046028694658
"13820",3303999.99979807,2011999.99992613,3305999.99979807,2009999.99992613,762232,4310,13820,1.69904718485627,-4.32758734627451
"13821",3305999.99979807,2011999.99992613,3307999.99979807,2009999.99992613,764488,4310,13821,1.26029585587496,-4.79247920265944
"13822",3307999.99979807,2015999.99992613,3309999.99979807,2013999.99992613,766742,4310,13822,2.02911699197982,-5.26361138624011
"13823",3307999.99979807,2011999.99992613,3309999.99979807,2009999.99992613,766744,4310,13823,2.08949561523413,-5.23097202033311
"13824",3309999.99979807,2011999.99992613,3311999.99979807,2009999.99992613,769000,4310,13824,2.08949561523413,-5.40751649139029
"13825",3311999.99979807,2013999.99992613,3313999.99979807,2011999.99992613,771255,4310,13825,2.07741989058326,-5.07035509476749
"13826",3311999.99979807,2011999.99992613,3313999.99979807,2009999.99992613,771256,4310,13826,1.99288981802723,-5.23807093630905
"13827",3311999.99979807,2009999.99992613,3313999.99979807,2007999.99992613,771257,4310,13827,2.08949561523413,-5.4087125231178
"13828",3311999.99979807,2007999.99992613,3313999.99979807,2005999.99992613,771258,4310,13828,2.08949561523413,-5.40830860077178
"13829",3311999.99979807,2005999.99992613,3313999.99979807,2003999.99992613,771259,4310,13829,2.08949561523413,-5.51771145603286
"13830",3235999.99979807,2013999.99992613,3237999.99979807,2011999.99992613,685527,4313,13830,0.015802937700395,0.177281772997
"13831",3239999.99979807,2013999.99992613,3241999.99979807,2011999.99992613,690039,4313,13831,-0.540110433366324,0.232006960355712
"13832",3239999.99979807,2011999.99992613,3241999.99979807,2009999.99992613,690040,4313,13832,-0.784019540489057,0.241891938315563
"13833",3239999.99979807,2009999.99992613,3241999.99979807,2007999.99992613,690041,4313,13833,-0.993840943455527,0.29669618868546
"13834",3239999.99979807,2007999.99992613,3241999.99979807,2005999.99992613,690042,4313,13834,-1.07266135111372,0.290252147647163
"13835",3239999.99979807,2005999.99992613,3241999.99979807,2003999.99992613,690043,4313,13835,-0.961971637567613,0.234764495217618
"13836",3239999.99979807,2003999.99992613,3241999.99979807,2001999.99992613,690044,4313,13836,0.739684469765245,0.169071303929313
"13837",3241999.99979807,2013999.99992613,3243999.99979807,2011999.99992613,692295,4313,13837,-0.955431038686159,0.198071840899498
"13838",3241999.99979807,2011999.99992613,3243999.99979807,2009999.99992613,692296,4313,13838,-0.730297358182855,0.11677185045138
"13839",3241999.99979807,2009999.99992613,3243999.99979807,2007999.99992613,692297,4313,13839,-0.28394562454944,0.170221378452804
"13840",3241999.99979807,2003999.99992613,3243999.99979807,2001999.99992613,692300,4313,13840,-0.351767163951605,0.1035333952414
"13841",3243999.99979807,2005999.99992613,3245999.99979807,2003999.99992613,694555,4313,13841,-0.614714670729172,0.029649961334399
"13842",3257999.99979807,2013999.99992613,3259999.99979807,2011999.99992613,710343,4313,13842,-0.84404047150101,0.04417691689217
"13843",3303999.99979807,1967999.99992613,3305999.99979807,1965999.99992613,762254,4314,13843,2.02509175042953,-3.17518812391566
"13844",3303999.99979807,1965999.99992613,3305999.99979807,1963999.99992613,762255,4314,13844,2.08949561523413,-2.96693124282596
"13845",3303999.99979807,1961999.99992613,3305999.99979807,1959999.99992613,762257,4314,13845,2.05326844128154,-2.6216581359446
"13846",3305999.99979807,1969999.99992613,3307999.99979807,1967999.99992613,764509,4314,13846,1.69099670175569,-3.23834065950623
"13847",3305999.99979807,1967999.99992613,3307999.99979807,1965999.99992613,764510,4314,13847,1.72722387570828,-3.01751575236477
"13848",3305999.99979807,1965999.99992613,3307999.99979807,1963999.99992613,764511,4314,13848,1.78184484451664,-2.86117302061576
"13849",3307999.99979807,1969999.99992613,3309999.99979807,1967999.99992613,766765,4314,13849,2.08949561523413,-3.39592858015454
"13850",3307999.99979807,1967999.99992613,3309999.99979807,1965999.99992613,766766,4314,13850,1.9727636102758,-3.11814354382133
"13851",3307999.99979807,1965999.99992613,3309999.99979807,1963999.99992613,766767,4314,13851,0.186626027847477,-2.85174460518969
"13852",3307999.99979807,1963999.99992613,3309999.99979807,1961999.99992613,766768,4314,13852,1.6140656497108,-2.62548478912954
"13853",3309999.99979807,1967999.99992613,3311999.99979807,1965999.99992613,769022,4314,13853,1.84798112221689,-3.30669802792902
"13854",3309999.99979807,1963999.99992613,3311999.99979807,1961999.99992613,769024,4314,13854,2.08949561523413,-2.67540166174984
"13855",3263999.99979807,1931999.99992613,3265999.99979807,1929999.99992613,717152,4315,13855,-1.83081482198707,0.210907788129352
"13856",3265999.99979807,1937999.99992613,3267999.99979807,1935999.99992613,719405,4315,13856,-0.882054583717113,0.218570879897827
"13857",3265999.99979807,1935999.99992613,3267999.99979807,1933999.99992613,719406,4315,13857,-1.13199584882678,0.203814809387003
"13858",3265999.99979807,1933999.99992613,3267999.99979807,1931999.99992613,719407,4315,13858,-1.23280208771995,0.217879190322088
"13859",3267999.99979807,1943999.99992613,3269999.99979807,1941999.99992613,721658,4315,13859,-0.353540083331986,0.001136693380332
"13860",3267999.99979807,1931999.99992613,3269999.99979807,1929999.99992613,721664,4315,13860,-1.36047887246379,0.180488184555501
"13861",3271999.99979807,1931999.99992613,3273999.99979807,1929999.99992613,726176,4315,13861,-1.5444434205787,0.136580421873421
"13862",3267999.99979807,1929999.99992613,3269999.99979807,1927999.99992613,721665,4315,13862,-0.900781646016951,0.191582554921398
"13863",3267999.99979807,1927999.99992613,3269999.99979807,1925999.99992613,721666,4315,13863,-1.16185020309638,0.250628057891482
"13864",3267999.99979807,1925999.99992613,3269999.99979807,1923999.99992613,721667,4315,13864,-1.69509599078135,0.226363506196608
"13865",3269999.99979807,1929999.99992613,3271999.99979807,1927999.99992613,723921,4315,13865,-1.25690207883518,0.136937225087873
"13866",3269999.99979807,1927999.99992613,3271999.99979807,1925999.99992613,723922,4315,13866,-0.951394246552405,0.142279232288565
"13867",3271999.99979807,1925999.99992613,3273999.99979807,1923999.99992613,726179,4315,13867,-0.400480472873155,0.15290628559344
"13868",3271999.99979807,1923999.99992613,3273999.99979807,1921999.99992613,726180,4315,13868,0.232145858525947,0.204989328936807
"13869",3271999.99979807,1921999.99992613,3273999.99979807,1919999.99992613,726181,4315,13869,-0.45545811822271,0.30026961916852
"13870",3271999.99979807,1919999.99992613,3273999.99979807,1917999.99992613,726182,4315,13870,-0.664217861363002,0.326619058436943
"13871",3273999.99979807,1921999.99992613,3275999.99979807,1919999.99992613,728437,4315,13871,-0.379954333205148,0.176556535627838
"13872",3273999.99979807,1919999.99992613,3275999.99979807,1917999.99992613,728438,4315,13872,-0.330754851203586,0.283117124669848
"13873",3275999.99979807,1919999.99992613,3277999.99979807,1917999.99992613,730694,4315,13873,-0.971445362910004,0.175598698387575
"13874",3277999.99979807,1919999.99992613,3279999.99979807,1917999.99992613,732950,4315,13874,-0.442735127156089,0.158200375635427
"13875",3277999.99979807,1915999.99992613,3279999.99979807,1913999.99992613,732952,4315,13875,0.33335747761106,0.233630130342206
"13876",3323999.99979807,1919999.99992613,3325999.99979807,1917999.99992613,784838,4316,13876,0.687122796138116,-0.000333444934785
"13877",3323999.99979807,1917999.99992613,3325999.99979807,1915999.99992613,784839,4316,13877,0.603071949024807,-0.028706517134748
"13878",3325999.99979807,1911999.99992613,3327999.99979807,1909999.99992613,787098,4316,13878,1.51326354046357,-0.025854020982517
"13879",3327999.99979807,1911999.99992613,3329999.99979807,1909999.99992613,789354,4316,13879,0.763946079030671,-0.142334070641597
"13880",3327999.99979807,1909999.99992613,3329999.99979807,1907999.99992613,789355,4316,13880,0.645073881142608,-0.008466127029514
"13881",3327999.99979807,1905999.99992613,3329999.99979807,1903999.99992613,789357,4316,13881,1.28055034301053,-0.017900687231222
"13882",3329999.99979807,1909999.99992613,3331999.99979807,1907999.99992613,791611,4316,13882,1.47995944175037,-0.239276395170962
"13883",3329999.99979807,1907999.99992613,3331999.99979807,1905999.99992613,791612,4316,13883,0.499095088867402,-0.139996108044457
"13884",3329999.99979807,1905999.99992613,3331999.99979807,1903999.99992613,791613,4316,13884,0.889463344630176,-0.126007376920819
"13885",3301999.99979807,2001999.99992613,3303999.99979807,1999999.99992613,759981,4317,13885,2.05729368283183,-3.92134555134562
"13886",3303999.99979807,1999999.99992613,3305999.99979807,1997999.99992613,762238,4317,13886,2.08949561523413,-4.39880817267985
"13887",3303999.99979807,1997999.99992613,3305999.99979807,1995999.99992613,762239,4317,13887,1.71514815105741,-4.27224889690208
"13888",3305999.99979807,1999999.99992613,3307999.99979807,1997999.99992613,764494,4317,13888,2.08949561523413,-4.19327463774552
"13889",3305999.99979807,1997999.99992613,3307999.99979807,1995999.99992613,764495,4317,13889,2.08949561523413,-4.36291130269602
"13890",3305999.99979807,1995999.99992613,3307999.99979807,1993999.99992613,764496,4317,13890,2.08547037368384,-4.60880497147499
"13891",3307999.99979807,1999999.99992613,3309999.99979807,1997999.99992613,766750,4317,13891,2.08949561523413,-4.97147325007678
"13892",3307999.99979807,1997999.99992613,3309999.99979807,1995999.99992613,766751,4317,13892,2.08949561523413,-4.88890231408683
"13893",3307999.99979807,1995999.99992613,3309999.99979807,1993999.99992613,766752,4317,13893,2.08949561523413,-4.78168218294674
"13894",3309999.99979807,1997999.99992613,3311999.99979807,1995999.99992613,769007,4317,13894,2.07339464903298,-5.15405920718572
"13895",3281999.99979807,1933999.99992613,3283999.99979807,1931999.99992613,737455,4321,13895,0.646172933508731,-0.87380828038065
"13896",3281999.99979807,1931999.99992613,3283999.99979807,1929999.99992613,737456,4321,13896,0.747975969402596,-0.843970621212499
"13897",3283999.99979807,1929999.99992613,3285999.99979807,1927999.99992613,739713,4321,13897,-0.365305798974647,-1.00652975159555
"13898",3285999.99979807,1929999.99992613,3287999.99979807,1927999.99992613,741969,4321,13898,-0.215811445855047,-1.16127798236791
"13899",3295999.99979807,1929999.99992613,3297999.99979807,1927999.99992613,753249,4324,13899,-0.90196614731241,-1.30866318062868
"13900",3305999.99979807,1963999.99992613,3307999.99979807,1961999.99992613,764512,4327,13900,2.08949561523413,-2.49215417117327
"13901",3303999.99979807,1933999.99992613,3305999.99979807,1931999.99992613,762271,4329,13901,1.58604907764707,-1.47877646484839
"13902",3343999.99979807,1927999.99992613,3345999.99979807,1925999.99992613,807394,4330,13902,1.26029585587496,-1.56714532491555
"13903",3239999.99979807,2051999.99992613,3241999.99979807,2049999.99992613,690020,4344,13903,2.08949561523413,-2.02640330769242
"13904",3239999.99979807,2049999.99992613,3241999.99979807,2047999.99992613,690021,4344,13904,1.29348739478232,-1.85222529263437
"13905",3241999.99979807,2051999.99992613,3243999.99979807,2049999.99992613,692276,4344,13905,0.576011414258191,-2.01419660465052
"13906",3241999.99979807,2049999.99992613,3243999.99979807,2047999.99992613,692277,4344,13906,0.262843167277177,-1.94616265248306
"13907",3243999.99979807,2051999.99992613,3245999.99979807,2049999.99992613,694532,4344,13907,-0.842147939817075,-2.0254064121337
"13908",3215999.99979807,2061999.99992613,3217999.99979807,2059999.99992613,662943,4345,13908,-1.74179796704917,-0.124717603768828
"13909",3231999.99979807,2085999.99992613,3233999.99979807,2083999.99992613,680979,4346,13909,1.0969710933655,-1.32764999397725
"13910",3231999.99979807,2083999.99992613,3233999.99979807,2081999.99992613,680980,4346,13910,-0.141220416011084,-1.14284710784364
"13911",3233999.99979807,2085999.99992613,3235999.99979807,2083999.99992613,683235,4346,13911,0.518729097102786,-1.38345779109953
"13912",3225999.99979807,2067999.99992613,3227999.99979807,2065999.99992613,674220,4347,13912,0.987729155748772,-1.2189268530229
"13913",3227999.99979807,2067999.99992613,3229999.99979807,2065999.99992613,676476,4347,13913,0.43952460474372,-1.49609589513233
"13914",3221999.99979807,2071999.99992613,3223999.99979807,2069999.99992613,669706,4348,13914,1.46339929945452,-1.23745887933584
"13915",3223999.99979807,2071999.99992613,3225999.99979807,2069999.99992613,671962,4348,13915,2.01301602577867,-1.53708207886548
"13916",3223999.99979807,2069999.99992613,3225999.99979807,2067999.99992613,671963,4348,13916,0.486575446816344,-1.23364905750768
"13917",3197999.99979807,2069999.99992613,3199999.99979807,2067999.99992613,642635,4349,13917,-0.636780561358288,-0.869309580773594
"13918",3197999.99979807,2067999.99992613,3199999.99979807,2065999.99992613,642636,4349,13918,-0.426296003606667,-0.751023397707894
"13919",3199999.99979807,2069999.99992613,3201999.99979807,2067999.99992613,644891,4349,13919,-0.887357415824503,-0.78826272766142
"13920",3193999.99979807,2067999.99992613,3195999.99979807,2065999.99992613,638124,4350,13920,-1.8897448930835,-0.696303762923638
